,Provincia,Partido,Localidad,ADSL,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,Total general
1848,MENDOZA,General Alvear,Carmensa,0,0,0,0,0,0,0,79,79
1849,MENDOZA,Godoy Cruz,Godoy Cruz,426,23,90,3255,100,2,0,101,3804
1850,MENDOZA,Godoy Cruz,Gobernador Benegas,0,0,0,519,0,0,0,0,519
1851,MENDOZA,Godoy Cruz,Las Tortugas,0,0,0,719,0,0,0,0,719
1852,MENDOZA,Godoy Cruz,San Francisco Del Monte,0,0,0,258,0,0,0,0,258
1853,MENDOZA,Godoy Cruz,Villa Hipodromo,0,0,0,13,0,0,0,0,13
1854,MENDOZA,Guaymallén,Bermejo,0,0,0,134,0,0,0,0,134
1855,MENDOZA,Guaymallén,Colonia Segovia,0,0,0,7,0,0,0,142,149
1856,MENDOZA,Guaymallén,Guaymallén,516,7,88,292,17,0,0,153,3601
1857,MENDOZA,Guaymallén,La Primavera,0,0,0,0,0,0,0,27,27
1858,MENDOZA,Guaymallén,Los Corralitos,102,0,2,0,0,1,0,49,154
1859,MENDOZA,Guaymallén,OTROS,0,0,0,0,0,0,0,150,150
1860,MENDOZA,Guaymallén,Puente de Hierro,126,0,3,0,0,0,0,116,138
1861,MENDOZA,Guaymallén,San Jose,0,0,0,90,0,0,0,0,90
1862,MENDOZA,Guaymallén,Dorrego,0,0,0,1,0,0,0,0,1
1863,MENDOZA,Guaymallén,Rodeo De La Cruz,0,0,0,341,0,1,0,0,342
1864,MENDOZA,Guaymallén,San Francisco Del Monte,0,0,0,203,0,0,0,0,203
1865,MENDOZA,Guaymallén,Buena Nueva,0,0,0,205,0,1,0,0,206
1866,MENDOZA,Guaymallén,Capilla Del Rosario,0,0,0,244,0,0,0,0,244
1867,MENDOZA,Guaymallén,El Sauce,0,0,0,14,0,0,0,0,14
1868,MENDOZA,Guaymallén,Jesus Nazareno,0,0,0,246,0,0,0,0,246
1869,MENDOZA,Guaymallén,Las Cañas,0,0,0,211,0,0,0,0,211
1870,MENDOZA,Guaymallén,Pedro Molina,0,0,0,102,0,0,0,0,102
1871,MENDOZA,Junín,Ingeniero Giagnoni,368,0,52,254,52,0,0,66,411
1872,MENDOZA,Junín,Junín,354,0,5,961,0,0,0,215,153
1873,MENDOZA,Junín,La Colonia,0,0,0,541,0,2,0,201,744
1874,MENDOZA,Junín,Los Barriales,832,0,2,0,0,0,0,175,101
1875,MENDOZA,Junín,Medrano,0,0,0,0,0,0,0,774,774
1876,MENDOZA,Junín,OTROS,0,0,0,30,0,0,0,0,30
1877,MENDOZA,Junín,Phillips,0,0,0,0,0,0,0,1,1
1878,MENDOZA,Junín,Rodríguez Peña,0,0,0,0,0,0,0,48,48
1879,MENDOZA,La Paz,La Paz,384,0,0,4,0,0,0,0,388
1880,MENDOZA,Las Heras,Las Heras,121,6,32,1374,11,10,0,703,1571
1881,MENDOZA,Las Heras,Papagayos,0,0,0,0,0,1,0,0,1
1882,MENDOZA,Las Heras,Uspallata,578,0,2,558,0,0,0,0,114
1883,MENDOZA,Las Heras,El Algarrobal,0,0,0,1,0,0,0,0,1
1884,MENDOZA,Las Heras,El Challao,0,0,0,181,0,0,0,0,181
1885,MENDOZA,Las Heras,El Plumerillo,0,0,0,38,0,0,0,0,38
1886,MENDOZA,Las Heras,El Resguardo,0,0,0,1,0,0,0,0,1
1887,MENDOZA,Las Heras,El Zapallar,0,0,0,79,0,0,0,0,79
1888,MENDOZA,Las Heras,Panquehua,0,0,0,5,0,0,0,0,5
1889,MENDOZA,Las Heras,Puente del Inca,0,0,0,0,0,2,0,0,2
1890,MENDOZA,Lavalle,3 de Mayo,0,0,0,0,0,0,0,21,21
1891,MENDOZA,Lavalle,Barrio Los Olivos,229,0,0,0,0,0,0,0,229
1892,MENDOZA,Lavalle,Costa de Araujo,0,0,0,2,29,0,0,125,156
1893,MENDOZA,Lavalle,El Vergel,0,0,0,0,0,0,0,22,22
1894,MENDOZA,Lavalle,Ingeniero Gustavo André,0,0,0,0,0,0,0,26,26
1895,MENDOZA,Lavalle,Jocolí,0,0,0,0,0,0,0,27,27
1896,MENDOZA,Lavalle,Jocolí Viejo,0,0,0,0,0,0,0,25,25
1897,MENDOZA,Lavalle,Villa Tulumaya,0,0,0,107,1,0,0,271,379
1898,MENDOZA,Luján de Cuyo,Agrelo,1,0,0,563,0,0,0,67,631
1899,MENDOZA,Luján de Cuyo,Cacheuta,18,0,0,0,0,0,0,31,49
1900,MENDOZA,Luján de Cuyo,Las Compuertas,105,0,7,0,0,0,0,42,11
1901,MENDOZA,Luján de Cuyo,Luján de Cuyo,245,9,29,405,35,0,0,183,84
1902,MENDOZA,Luján de Cuyo,Perdriel,60,0,4,154,0,0,0,58,276
1903,MENDOZA,Luján de Cuyo,Potrerillos,0,0,0,1,0,4,0,32,37
1904,MENDOZA,Luján de Cuyo,Ugarteche,0,0,0,123,0,0,0,127,250
1905,MENDOZA,Luján de Cuyo,Barrio Perdriel IV,0,0,0,77,0,0,0,15,92
1906,MENDOZA,Luján de Cuyo,Carrodilla,0,0,0,498,0,0,0,12,510
1907,MENDOZA,Luján de Cuyo,Chacras De Coria,0,0,0,890,0,0,0,24,914
1908,MENDOZA,Luján de Cuyo,Costa Flores,0,0,0,133,0,0,0,17,150
1909,MENDOZA,Luján de Cuyo,El Carrizal,0,0,0,0,0,0,0,42,42
1910,MENDOZA,Luján de Cuyo,El Salto,0,0,0,0,0,0,0,34,34
1911,MENDOZA,Luján de Cuyo,Las Vegas,0,0,0,0,0,0,0,32,32
1912,MENDOZA,Luján de Cuyo,Mayor Drummond,0,0,0,273,0,0,0,17,290
1913,MENDOZA,Luján de Cuyo,Vistalba,0,0,0,262,0,0,0,27,289
1914,MENDOZA,Luján de Cuyo,La Puntilla,0,0,0,106,0,0,0,2,108
1915,MENDOZA,Maipú,Barrancas,0,0,0,0,0,0,0,31,31
1916,MENDOZA,Maipú,Cruz de Piedra,0,0,0,59,0,0,0,12,71
1917,MENDOZA,Maipú,Fray Luis Beltrán,335,1,4,1,0,0,0,66,407
1918,MENDOZA,Maipú,Maipú,922,4,15,466,6,0,0,136,697
1919,MENDOZA,Maipú,Rodeo del Medio,348,0,1,1,0,0,0,348,698
1920,MENDOZA,Maipú,Russell,108,0,15,349,15,0,0,0,46
1921,MENDOZA,Maipú,San Roque,389,0,8,311,0,0,0,104,362
1922,MENDOZA,Maipú,Barrio Jesús de Nazaret,0,0,0,0,0,0,0,33,33
1923,MENDOZA,Maipú,El Pedregal,0,0,0,0,0,0,0,31,31
1924,MENDOZA,Maipú,Villa Teresa,0,0,0,0,0,0,0,38,38
1925,MENDOZA,Maipú,Coquimbito,0,0,0,7,0,0,0,0,7
1926,MENDOZA,Maipú,General Gutierrez,0,0,0,57,0,0,0,0,57
1927,MENDOZA,Maipú,Luzuriaga,0,0,0,287,0,0,0,0,287
1928,MENDOZA,Malargüe,Las Leñas,0,0,0,3,0,0,0,0,3
1929,MENDOZA,Malargüe,Malargüe,0,161,4,4,0,5,0,28,165
1930,MENDOZA,OTROS,OTROS,0,0,0,0,7,0,0,0,7
1931,MENDOZA,Rivadavia,Andrade,0,0,0,0,0,0,0,13,13
1932,MENDOZA,Rivadavia,Barrio Cooperativa Los Campamentos,0,0,0,0,0,0,0,5,5
1933,MENDOZA,Rivadavia,Barrio Rivadavia,0,0,0,0,0,0,0,63,63
1934,MENDOZA,Rivadavia,El Mirador,0,0,0,1,0,0,0,66,67
1935,MENDOZA,Rivadavia,La Central,0,0,0,0,0,0,0,98,98
1936,MENDOZA,Rivadavia,La Esperanza,0,0,0,0,0,0,0,33,33
1937,MENDOZA,Rivadavia,La Florida,0,0,0,0,0,0,0,96,96
1938,MENDOZA,Rivadavia,La Libertad,0,0,0,0,0,0,0,60,60
1939,MENDOZA,Rivadavia,Los Árboles,0,0,0,0,0,0,0,8,8
1940,MENDOZA,Rivadavia,Los Campamentos,0,0,0,0,0,0,0,81,81
1941,MENDOZA,Rivadavia,Medrano,0,0,1,0,0,0,0,3,4
1942,MENDOZA,Rivadavia,Mundo Nuevo,0,0,0,0,0,0,0,13,13
1943,MENDOZA,Rivadavia,Reducción de Abajo,0,0,0,0,0,0,0,61,61
1944,MENDOZA,Rivadavia,Rivadavia,828,0,8,289,0,5,0,903,464
1945,MENDOZA,Rivadavia,Santa María de Oro,0,0,0,0,0,0,0,42,42
1946,MENDOZA,San Carlos,Chilecito,0,0,0,0,0,0,0,153,153
1947,MENDOZA,San Carlos,Eugenio Bustos,36,0,0,0,0,0,0,628,664
1948,MENDOZA,San Carlos,La Consulta,164,0,0,0,0,1,0,639,804
1949,MENDOZA,San Carlos,San Carlos,0,167,0,0,0,0,0,400,567
1950,MENDOZA,San Carlos,Pareditas,0,0,0,86,1,0,0,33,120
1951,MENDOZA,San Carlos,Barrio El Cepillo,0,0,0,0,0,0,0,47,47
1952,MENDOZA,San Martín,Alto Salvador,0,0,0,34,0,0,0,19,53
1953,MENDOZA,San Martín,Alto Verde,0,0,0,63,0,0,0,88,151
1954,MENDOZA,San Martín,Chapanay,0,0,1,7,0,0,0,32,40
1955,MENDOZA,San Martín,El Ramblón,0,0,0,0,0,0,0,107,107
1956,MENDOZA,San Martín,Montecaseros,0,0,0,0,0,0,0,94,94
1957,MENDOZA,San Martín,Nueva California,0,0,0,0,0,0,0,47,47
1958,MENDOZA,San Martín,OTROS,0,0,0,0,0,0,0,94,94
1959,MENDOZA,San Martín,Palmira,0,0,0,515,0,0,0,19,534
1960,MENDOZA,San Martín,San Martín,0,3,0,281,0,2,0,894,371
1961,MENDOZA,San Martín,Tres Porteñas,0,0,0,3,0,0,0,209,212
1962,MENDOZA,San Martín,El Espino,0,0,0,0,0,0,0,59,59
1963,MENDOZA,San Rafael,25 de Mayo,0,79,1,0,0,0,0,14,94
1964,MENDOZA,San Rafael,Cuadro Benegas,35,0,2,231,0,0,0,418,277
1965,MENDOZA,San Rafael,El Nihuil,0,0,0,0,0,0,0,89,89
1966,MENDOZA,San Rafael,Goudge,0,1,0,0,1,0,0,177,179
1967,MENDOZA,San Rafael,San Rafael,312,176,215,13,216,0,0,124,656
1968,MENDOZA,San Rafael,Punta del Agua,0,0,0,2,0,0,0,0,2
1969,MENDOZA,San Rafael,Las Malvinas,0,0,0,0,0,0,0,54,54
1970,MENDOZA,San Rafael,Monte Comán,0,0,0,1,1,0,0,450,452
1971,MENDOZA,San Rafael,Rama Caída,0,0,0,0,0,0,0,459,459
1972,MENDOZA,San Rafael,Real del Padre,0,0,0,0,0,0,0,670,670
1973,MENDOZA,San Rafael,Salto de Las Rosas,0,0,1,0,0,0,0,365,366
1974,MENDOZA,San Rafael,Villa Atuel,0,0,0,0,0,0,0,351,351
1975,MENDOZA,San Rafael,Jaime Prats,0,0,0,0,0,0,0,94,94
1976,MENDOZA,San Rafael,Capitán Montoya,0,0,0,0,0,0,0,2,2
1977,MENDOZA,Santa Rosa,Barrio 12 de Octubre,0,0,0,3,0,0,0,0,3
1978,MENDOZA,Santa Rosa,La Dormida,0,0,0,1,0,0,0,396,397
1979,MENDOZA,Santa Rosa,Las Catitas,0,0,0,0,0,0,0,287,287
1980,MENDOZA,Santa Rosa,Santa Rosa,0,0,0,2,0,0,0,153,155
1981,MENDOZA,Tunuyán,Los Sauces,0,20,0,1,0,0,0,0,21
1982,MENDOZA,Tunuyán,Tunuyán,473,138,1,11,0,0,0,16,188
1983,MENDOZA,Tunuyán,Vista Flores,0,0,0,0,0,0,0,265,265
1984,MENDOZA,Tunuyán,Campo Los Andes,0,55,0,0,0,0,0,0,55
1985,MENDOZA,Tunuyán,Colonia Las Rosas,0,0,0,0,0,0,0,199,199
1986,MENDOZA,Tupungato,San José,0,0,0,30,0,0,0,17,47
1987,MENDOZA,Tupungato,Tupungato,517,0,0,3,0,6,0,598,112
1988,MENDOZA,Tupungato,Cordón del Plata,0,0,0,0,0,0,0,344,344
1989,MENDOZA,Tupungato,La Arboleda,0,0,0,0,0,0,0,45,45
1990,MISIONES,25 de Mayo,25 de Mayo,0,0,0,0,538,2,0,0,540
1991,MISIONES,25 de Mayo,Colonia Alicia,0,0,0,0,20,0,0,32,52
1992,MISIONES,25 de Mayo,Colonia Aurora,0,0,0,0,10,1,0,61,72
1993,MISIONES,25 de Mayo,San Francisco de Asís,0,0,0,15,40,0,0,25,80
1994,MISIONES,25 de Mayo,Santa Rita,0,0,0,30,150,1,0,50,231
1995,MISIONES,25 de Mayo,Alicia Baja,0,0,0,0,0,0,0,24,24
1996,MISIONES,25 de Mayo,Alba Posse,0,0,0,40,0,0,0,0,40
1997,MISIONES,Apóstoles,Apóstoles,178,351,0,4,0,1,0,138,543
1998,MISIONES,Apóstoles,Azara,0,10,0,0,0,1,0,146,157
1999,MISIONES,Apóstoles,San José,157,0,0,1,0,0,0,425,583
2000,MISIONES,Cainguás,Aristóbulo del Valle,2,119,0,4,0,2,0,0,12
2001,MISIONES,Cainguás,Campo Grande,9,0,0,4,0,1,0,0,14
2002,MISIONES,Cainguás,Dos de Mayo Núcleo I,0,0,0,133,0,0,0,0,133
2003,MISIONES,Cainguás,OTROS,0,0,0,0,0,6,0,0,6
2004,MISIONES,Cainguás,Salto Encantado,0,42,0,0,0,1,0,22,65
2005,MISIONES,Cainguás,Pueblo Illia,0,0,0,0,0,0,0,38,38
2006,MISIONES,Cainguás,Dos de Mayo Núcleo III,0,0,0,0,0,0,0,81,81
2007,MISIONES,Candelaria,Bonpland,42,0,0,0,0,0,0,0,42
2008,MISIONES,Candelaria,Candelaria,794,1,0,0,0,2,0,0,797
2009,MISIONES,Candelaria,Mártires,0,0,0,0,13,0,0,3,16
2010,MISIONES,Candelaria,Profundidad,0,0,0,0,0,0,0,3,3
2011,MISIONES,Candelaria,Santa Ana,183,0,0,0,0,0,0,0,183
2012,MISIONES,Candelaria,Barrio Del Lago,0,0,0,145,0,0,0,0,145
2013,MISIONES,Capital,Garupá,11,104,0,8,0,0,0,85,1021
2014,MISIONES,Capital,Nemesio Parma,0,0,0,0,0,0,0,1,1
2015,MISIONES,Capital,Posadas,649,6856,0,535,12,8,0,231,8065
2016,MISIONES,Concepción,Concepción de la Sierra,0,458,0,3,0,1,0,154,616
2017,MISIONES,Concepción,La Corita,0,12,0,0,0,0,0,0,12
2018,MISIONES,Eldorado,Colonia Victoria,6,0,0,0,0,0,0,0,6
2019,MISIONES,Eldorado,Eldorado,745,0,0,0,5,1,0,0,746
2020,MISIONES,Eldorado,Puerto Mado,0,0,0,0,1,0,0,0,1
2021,MISIONES,Eldorado,Santiago De Liniers,0,0,0,0,0,0,0,1,1
2022,MISIONES,General Manuel Belgrano,Bernardo de Irigoyen,0,0,0,1,370,0,0,0,371
2023,MISIONES,General Manuel Belgrano,Dos Hermanas,0,0,0,0,5,0,0,0,5
2024,MISIONES,Guaraní,El Soberbio,0,0,0,0,520,1,0,532,105
2025,MISIONES,Guaraní,Fracrán,0,0,0,0,0,0,0,131,131
2026,MISIONES,Guaraní,San Vicente,0,0,0,227,20,0,0,104,332
2027,MISIONES,Iguazú,Esperanza,706,2,0,1,0,0,0,100,281
2028,MISIONES,Iguazú,Libertad,337,0,0,0,0,0,0,0,337
2029,MISIONES,Iguazú,Puerto Iguazú,959,526,0,671,0,3,0,0,82
2030,MISIONES,Iguazú,Wanda,764,0,0,1,0,3,0,0,768
2031,MISIONES,Leandro N. Alem,Almafuerte,0,0,0,0,1,0,0,2,3
2032,MISIONES,Leandro N. Alem,Arroyo del Medio,0,0,0,0,0,0,0,2,2
2033,MISIONES,Leandro N. Alem,Caá - Yarí,0,0,0,0,0,0,0,1,1
2034,MISIONES,Leandro N. Alem,Cerro Azul,0,314,0,10,15,2,0,131,472
2035,MISIONES,Leandro N. Alem,Dos Arroyos,0,0,0,2,0,0,0,0,2
2036,MISIONES,Leandro N. Alem,Gobernador López,0,0,0,0,20,0,0,0,20
2037,MISIONES,Leandro N. Alem,Leandro N. Alem,899,352,0,2,127,0,0,0,454
2038,MISIONES,Leandro N. Alem,Olegario V. Andrade,0,0,0,0,0,0,0,7,7
2039,MISIONES,Leandro N. Alem,Villa Libertad (Municipio Leandro N. Alem),0,60,0,0,0,0,0,0,60
2040,MISIONES,Libertador Grl. San Martín,Capioví,267,487,0,0,6,1,0,402,116
2041,MISIONES,Libertador Grl. San Martín,El Alcázar,0,0,0,0,0,1,0,0,1
2042,MISIONES,Libertador Grl. San Martín,Garuhapé,62,657,0,0,6,1,0,38,764
2043,MISIONES,Libertador Grl. San Martín,Puerto Leoni,0,0,0,0,0,0,0,238,238
2044,MISIONES,Libertador Grl. San Martín,Puerto Rico,36,139,0,0,59,0,0,65,512
2045,MISIONES,Libertador Grl. San Martín,Ruiz de Montoya,2,270,0,0,1,1,0,44,318
2046,MISIONES,Libertador Grl. San Martín,San Miguel,1,0,0,0,0,0,0,0,1
2047,MISIONES,Montecarlo,Caraguatay,0,0,0,0,20,0,0,0,20
2048,MISIONES,Montecarlo,Montecarlo,111,177,0,278,480,0,0,0,454
2049,MISIONES,Montecarlo,Puerto Piray,324,0,0,0,20,2,0,0,346
2050,MISIONES,Montecarlo,Taruma,0,0,0,0,0,1,0,0,1
2051,MISIONES,Oberá,Alberdi,0,0,0,23,0,0,0,2,25
2052,MISIONES,Oberá,Campo Ramón,0,324,0,12,15,1,0,0,352
2053,MISIONES,Oberá,Campo Viera,0,0,0,1,0,0,0,0,1
2054,MISIONES,Oberá,General Alvear,0,0,0,9,0,0,0,0,9
2055,MISIONES,Oberá,Guaraní,4,0,0,22,0,0,0,0,26
2056,MISIONES,Oberá,Los Helechos,0,0,0,20,20,0,0,0,40
2057,MISIONES,Oberá,Oberá,445,385,0,231,22,0,0,0,717
2058,MISIONES,Oberá,Panambí,0,0,0,21,0,0,0,0,21
2059,MISIONES,Oberá,Panambi Kilómetro 15,0,0,0,0,50,0,0,0,50
2060,MISIONES,Oberá,Panambí Kilómetro 8,0,0,0,24,50,0,0,0,74
2061,MISIONES,Oberá,San Martín,0,0,0,7,0,0,0,0,7
2062,MISIONES,Oberá,Villa Bonita,0,24,0,12,0,0,0,0,36
2063,MISIONES,OTROS,OTROS,0,0,0,0,48,0,0,0,48
2064,MISIONES,San Ignacio,Gobernador Roca,228,0,0,0,0,2,0,321,551
2065,MISIONES,San Ignacio,Helvecia,0,0,0,0,0,0,0,50,50
2066,MISIONES,San Ignacio,Hipólito Yrigoyen,0,0,0,0,0,0,0,373,373
2067,MISIONES,San Ignacio,Jardín América,710,0,0,223,0,0,0,214,508
2068,MISIONES,San Ignacio,San Ignacio,552,0,0,0,0,1,0,102,157
2069,MISIONES,San Ignacio,Santo Pipó,224,0,0,0,0,0,0,475,699
2070,MISIONES,San Ignacio,Colonia Polana,0,0,0,0,0,0,0,26,26
2071,MISIONES,San Ignacio,Corpus,0,0,0,0,0,0,0,652,652
2072,MISIONES,San Ignacio,General Urquiza,0,0,0,0,0,0,0,83,83
2073,MISIONES,San Ignacio,Oasis,0,0,0,0,0,0,0,183,183
2074,MISIONES,San Ignacio,Roca Chica,0,0,0,0,0,0,0,221,221
2075,MISIONES,San Javier,Florentino Ameghino,0,0,0,0,60,0,0,0,60
2076,MISIONES,San Javier,Itacaruaré,0,95,0,0,0,0,0,0,95
2077,MISIONES,San Javier,Mojón Grande,0,0,0,0,35,0,0,0,35
2078,MISIONES,San Javier,San Javier,0,13,0,5,40,3,0,400,175
2079,MISIONES,San Pedro,Cruce Caballero,0,0,0,34,0,0,0,0,34
2080,MISIONES,San Pedro,OTROS,0,0,0,0,15,0,0,0,15
2081,MISIONES,San Pedro,Paraíso,0,0,0,198,8,0,0,10,216
2082,MISIONES,San Pedro,Piñalito Sur,0,0,0,26,0,0,0,2,28
2083,MISIONES,San Pedro,San Pedro,0,849,0,864,281,0,0,865,286
2084,MISIONES,San Pedro,Tobuna,0,0,0,14,0,0,0,2,16
2085,NEUQUEN,Aluminé,Aluminé,0,804,0,0,0,3,0,122,929
2086,NEUQUEN,Aluminé,Moquehue,0,0,0,0,0,0,0,208,208
2087,NEUQUEN,Aluminé,Villa Pehuenia,3,0,1,0,0,3,0,708,715
2088,NEUQUEN,Añelo,Añelo,0,3,0,366,0,19,0,366,754
2089,NEUQUEN,Añelo,San Patricio del Chañar,0,834,0,665,52,2,0,216,177
2090,NEUQUEN,Catan LilL,Las Coloradas,0,0,2,0,0,1,0,61,64
2091,NEUQUEN,Chos Malal,Chos Malal,435,0,8,290,8,4,92,385,122
2092,NEUQUEN,Chos Malal,Tricao Malal,0,0,0,0,0,0,0,70,70
2093,NEUQUEN,Collón Curá,Piedra del Águila,0,0,2,0,0,3,0,0,5
2094,NEUQUEN,Collón Curá,Santo Tomás,0,0,0,0,0,2,0,0,2
2095,NEUQUEN,Confluencia,Arroyito,0,0,0,0,0,0,0,22,22
2096,NEUQUEN,Confluencia,Centenario,212,205,0,284,0,11,0,572,76
2097,NEUQUEN,Confluencia,Cutral Có,456,0,57,2,0,11,0,426,889
2098,NEUQUEN,Confluencia,El Chocón,0,0,0,0,0,3,0,220,223
2099,NEUQUEN,Confluencia,Mari Menuco,0,0,0,0,0,0,0,100,100
2100,NEUQUEN,Confluencia,Neuquén,568,6178,343,1635,26,40,2,222,8903
2101,NEUQUEN,Confluencia,OTROS,0,0,0,0,0,3,0,0,3
2102,NEUQUEN,Confluencia,Plaza Huincul,0,0,0,0,0,4,0,142,143
2103,NEUQUEN,Confluencia,Plottier,236,275,0,287,12,2,0,428,969
2104,NEUQUEN,Confluencia,Senillosa,0,0,0,456,0,2,0,14,186
2105,NEUQUEN,Confluencia,Villa El Chocón,0,0,1,0,6,0,0,215,222
2106,NEUQUEN,Confluencia,Vista Alegre Norte,176,0,0,330,0,0,0,10,516
2107,NEUQUEN,Confluencia,Vista Alegre Sur,120,0,0,325,0,1,0,0,446
2108,NEUQUEN,Confluencia,11 de Octubre,32,0,0,418,0,0,0,0,450
2109,NEUQUEN,Confluencia,Barrio Ruca Luhé,0,0,0,8,0,0,0,0,8
2110,NEUQUEN,Huiliches,Junín de los Andes,392,218,2,141,0,2,0,138,536
2111,NEUQUEN,Lácar,San Martín de los Andes,725,117,0,55,0,6,0,846,1477
2112,NEUQUEN,Lácar,Villa Lago Meliquina,17,0,0,9,0,1,0,382,409
2113,NEUQUEN,Loncopué,Chorriaca,0,0,0,0,0,1,0,60,61
2114,NEUQUEN,Loncopué,Loncopué,0,106,2,0,0,8,0,95,117
2115,NEUQUEN,Los Lagos,Villa La Angostura,139,0,9,276,9,3,0,236,192
2116,NEUQUEN,Los Lagos,Villa Traful,0,0,0,0,0,4,0,0,4
2117,NEUQUEN,Minas,Andacollo,0,0,2,1,0,2,0,246,251
2118,NEUQUEN,Minas,Huinganco,0,0,1,0,0,1,0,82,84
2119,NEUQUEN,Minas,Las Ovejas,0,0,0,0,0,0,0,56,56
2120,NEUQUEN,Minas,Varvarco,0,0,0,0,0,0,0,20,20
2121,NEUQUEN,Minas,Villa Del Nahueve,0,0,0,0,0,0,0,20,20
2122,NEUQUEN,Minas,Manzano Amargo,0,0,0,0,0,0,0,10,10
2123,NEUQUEN,Ñorquín,Caviahué,0,0,1,0,0,3,0,179,183
2124,NEUQUEN,Ñorquín,Copahue,0,0,0,0,0,0,0,22,22
2125,NEUQUEN,Ñorquín,El Cholar,0,0,0,0,0,1,0,65,66
2126,NEUQUEN,Ñorquín,El Huecú,0,0,0,0,0,4,0,102,106
2127,NEUQUEN,Ñorquín,Taquimilán,0,0,0,0,0,0,0,35,35
2128,NEUQUEN,Pehuenches,Barrancas,0,0,0,0,0,2,58,0,60
2129,NEUQUEN,Pehuenches,Buta Ranquil,0,0,0,0,0,3,0,0,3
2130,NEUQUEN,Pehuenches,Rincón de los Sauces,739,46,5,558,3,5,0,382,174
2131,NEUQUEN,Picún Leufú,Picún Leufú,0,0,0,0,0,1,0,301,302
2132,NEUQUEN,Picunches,Bajada del Agrio,0,0,0,0,0,0,0,0,0
2133,NEUQUEN,Picunches,Las Lajas,0,0,2,0,0,1,0,0,3
2134,NEUQUEN,Picunches,La Buitrera,0,0,0,0,0,1,0,0,1
2135,NEUQUEN,Zapala,Mariano Moreno,18,0,1,0,0,2,0,55,76
2136,NEUQUEN,Zapala,Zapala,331,0,29,148,29,1,0,235,72
2137,NEUQUEN,Zapala,Los Catutos,0,0,0,0,0,0,0,27,27
2138,RIO NEGRO,25 de Mayo,Aguada de Guerra,0,0,0,0,0,0,0,19,19
2139,RIO NEGRO,25 de Mayo,Clemente Onelli,0,0,0,30,0,0,0,0,30
2140,RIO NEGRO,25 de Mayo,Colan Conhue,0,0,0,0,0,1,0,0,1
2141,RIO NEGRO,25 de Mayo,El Caín,0,0,0,0,0,2,0,0,2
2142,RIO NEGRO,25 de Mayo,Ingeniero Jacobacci,245,0,3,460,0,3,0,610,132
2143,RIO NEGRO,25 de Mayo,Los Menucos,0,0,0,0,0,2,0,44,46
2144,RIO NEGRO,25 de Mayo,Maquinchao,0,0,0,0,0,6,0,179,185
2145,RIO NEGRO,25 de Mayo,Pilquiniyeu,0,0,0,0,0,1,0,0,1
2146,RIO NEGRO,9 de Julio,Comicó,0,0,0,0,0,2,0,0,2
2147,RIO NEGRO,9 de Julio,Cona Niyeu,0,0,0,0,0,2,0,0,2
2148,RIO NEGRO,9 de Julio,Ministro Ramos Mexía,0,0,0,6,0,1,0,146,153
2149,RIO NEGRO,9 de Julio,Prahuaniyeu,0,0,0,0,0,1,0,0,1
2150,RIO NEGRO,9 de Julio,Sierra Colorada,0,0,0,7,0,1,0,85,93
2151,RIO NEGRO,9 de Julio,Yaminué,0,0,0,0,0,0,0,2,2
2152,RIO NEGRO,9 de Julio,Treneta,0,0,0,0,0,0,0,2,2
2153,RIO NEGRO,Adolfo Alsina,El Cóndor,0,0,0,0,0,0,0,553,553
2154,RIO NEGRO,Adolfo Alsina,Guardia Mitre,0,0,0,0,0,2,0,184,186
2155,RIO NEGRO,Adolfo Alsina,San Javier,0,0,0,0,0,1,0,211,212
2156,RIO NEGRO,Adolfo Alsina,Viedma,261,139,91,107,92,6,0,474,1536
2157,RIO NEGRO,Avellaneda,Chimpay,0,0,0,14,0,3,0,0,17
2158,RIO NEGRO,Avellaneda,Choele Choel,486,822,1,106,0,2,0,17,239
2159,RIO NEGRO,Avellaneda,Coronel Belisle,0,0,0,257,0,1,0,5,263
2160,RIO NEGRO,Avellaneda,Darwin,0,0,0,179,0,1,0,1,181
2161,RIO NEGRO,Avellaneda,Lamarque,0,174,1,19,0,1,0,25,178
2162,RIO NEGRO,Avellaneda,Luis Beltrán,0,106,1,655,0,2,0,41,176
2163,RIO NEGRO,Avellaneda,Pomona,0,223,0,0,0,5,0,2,230
2164,RIO NEGRO,Bariloche,El Bolsón,236,175,0,237,0,2,0,107,597
2165,RIO NEGRO,Bariloche,Rio Villegas,0,0,0,0,0,8,0,0,8
2166,RIO NEGRO,Bariloche,San Carlos de Bariloche,1439,259,212,1538,1521,4,0,2,498
2167,RIO NEGRO,Bariloche,Villa Catedral,133,0,0,0,0,0,0,0,133
2168,RIO NEGRO,Bariloche,Villa Llao Llao,218,0,0,0,0,0,0,0,218
2169,RIO NEGRO,Bariloche,Villa Los Coihues,0,0,0,0,0,1,0,0,1
2170,RIO NEGRO,Bariloche,Villa Mascardi,0,0,0,4,0,0,0,0,4
2171,RIO NEGRO,Bariloche,El Foyel,0,0,0,0,0,3,0,0,3
2172,RIO NEGRO,Conesa,General Conesa,87,0,0,104,0,1,0,22,115
2173,RIO NEGRO,Conesa,OTROS,0,0,0,0,0,1,0,0,1
2174,RIO NEGRO,El Cuy,El Cuy,62,0,7,0,0,5,0,0,74
